hydrophobicity_score	Recognition_score	self_sequence_similarity	EL_dissimilarity	EL_mt_rank	EL_wt_rank	EL_ht_rank	Pep_len	response
0.649018	4.52680165925e-07	0.916666666667	0.499986318692	0.1403	0.0693	0.0693	10	0
0.0437357	0.00761977112128	0.837209302326	0.809786765544	1.0132	2.1075	2.1075	9	0
0.13273	6.03210200549e-05	0.735849056604	0.499999074477	0.4901	0.4895	0.4895	9	0
0.307302	1.36501816805e-06	0.924528301887	0.500801745477	0.5167	0.7771	0.913	10	0
0.0458079	0.00762111554749	0.966101694915	0.191148187653	2.2535	2.2094	2.2094	10	0
0.565116	0.00762066966142	0.941176470588	0.499947117884	0.4544	0.3995	0.3995	10	0
0.219731	7.05938700176e-09	0.955555555556	0.500074981083	0.2748	0.3964	0.3964	9	0
0.603603	0.0225729405422	0.936507936508	0.32985974884	2.0084	1.8742	1.8742	11	0
0.675326	1.36156845153e-06	0.933333333333	0.499989582296	0.2191	0.1858	0.1858	9	0
0.641236	3.47663005757e-09	0.826086956522	0.500959097623	0.1769	0.7603	0.7603	9	0
0.66807	3.477243303e-09	0.862068965517	0.971259519098	1.2732	3.0161	3.0161	11	0
0.406298	1.08575049468e-08	0.915254237288	6.37315392338e-07	4.8532	4.7458	4.7458	11	0
0.730757	5.98612298341e-05	0.928571428571	6.19112470254e-19	10.3852	9.3366	9.3366	10	0
0.20155	4.56183066416e-07	0.93023255814	0.993343613802	0.9989	6.1219	6.1219	9	0
0.564263	1.60995454173e-15	0.897435897436	0.999622853638	0.4235	14.3129	14.3129	9	0
0.801538	0.000118350572224	0.918367346939	0.999207875862	0.572	26.5758	26.5758	11	0
0.0637706	0.000176840075711	0.888888888889	0.499898172097	0.4371	0.2967	0.2967	10	0
0.11732	0.500000000054	0.901960784314	0.50009164421	0.1708	0.3709	0.3709	10	0
0.329967	0.00773855712509	0.824561403509	0.496210219784	1.0339	0.4042	0.4042	10	0
0.386678	2.68979141507e-11	0.909090909091	0.999640881874	0.4137	11.8665	11.8665	9	0
0.844719	4.5270706373e-07	0.849056603774	0.0015683148781	3.2851	2.5491	2.5491	10	0
0.350357	1.06676089958e-08	0.860465116279	0.499999998877	0.0086	0.0086	0.0086	9	0
0.956907	3.47621391293e-09	0.901960784314	0.548331094446	1.3675	1.642	1.642	11	0
0.0968382	0.00761977112148	0.911111111111	0.50006463815	0.1038	0.3021	0.1717	10	0
0.160518	0.999999999973	0.886363636364	0.989496627909	1.0909	37.6364	67.1429	9	0
0.854063	0.998087772505	0.970588235294	0.548350514028	1.2638	1.6096	1.6096	11	0
0.300217	0.0226292649905	0.827586206897	0.782449776423	1.744	46.2	46.2	11	0
0.531717	0.992380228932	0.78	0.999890435168	0.1762	5.4985	1.6944	9	0
0.575365	0.500029479746	0.852459016393	1.02164620021e-05	4.2983	6.2121	6.2121	11	0
0.343731	2.73140707733e-11	0.875	0.220660449816	2.2239	2.2689	2.2689	9	0
0.427461	5.40069803614e-11	0.894736842105	7.69469918218e-18	9.8812	9.4081	9.4081	11	0
0.218299	6.03243349217e-05	0.872727272727	0.810459707569	1.7094	60.5556	2.388	9	0
0.988757	6.03243885012e-05	0.84375	3.56301183737e-13	7.7326	10.2687	10.2687	11	0
0.178351	9.05413504652e-07	0.8125	0.495919196423	1.042	0.1207	2.4612	9	0
0.124079	5.98612827959e-05	0.941176470588	0.000359285510734	3.5862	3.9202	3.9202	10	0
0.265449	0.999999999973	0.857142857143	0.0534247624718	2.4247	0.2373	2.4109	10	0
0.843453	4.80597656613e-15	0.947368421053	6.20035289464e-13	7.6218	8.6843	8.6843	11	0
0.189923	4.52786715203e-07	0.849056603774	0.12793009917	2.3822	2.8429	2.8429	9	0
0.546716	0.999999996524	0.859154929577	0.0760434844685	2.3475	1.1814	1.1814	11	0
0.99608	3.4760090304e-09	0.826923076923	0.000546188531699	3.5024	5.5922	5.5922	11	0
0.520782	6.21113698878e-13	0.933333333333	0.50163328517	0.3724	0.8731	0.8731	9	0
0.117399	2.7312510264e-11	0.938775510204	0.500000924769	0.436	0.437	0.437	10	0
0.0453917	3.52980313962e-09	0.933333333333	0.000329223352294	3.6028	2.9433	2.9433	10	0
0.111683	0.999941047552	0.916666666667	0.998196102229	0.7368	23.2407	23.2407	9	0
0.0483654	4.52680787061e-07	0.918367346939	0.500191683809	0.9166	0.9342	0.9342	10	0
0.0306752	5.98751845602e-05	0.915254237288	0.559590428451	1.9521	44.8	5.4464	10	0
0.580942	0.999999547347	0.838709677419	0.990723948816	1.0658	27.2162	27.2162	10	0
0.917454	4.52680178478e-07	0.951612903226	0.499766789694	0.7182	0.6517	0.6517	11	0
0.202005	0.0227977504913	0.88	0.397100604731	1.7738	1.4132	1.4132	9	0
0.153789	0.999941047525	0.803921568627	0.501975866185	0.1451	0.8988	0.8988	9	0
0.0133675	0.000177292648942	0.818181818182	0.501938598506	0.425	0.9091	0.9091	10	0
0.965207	8.02759026013e-11	0.910714285714	7.73030594539e-37	18.6301	19.3158	19.3158	11	0
0.887044	0.996175545437	0.892857142857	0.00146575018668	3.2117	1.7875	1.7875	11	0
0.098192	0.029798779871	0.815384615385	0.000355801452011	3.5561	2.1732	2.1732	11	0
0.989251	0.0297987799208	0.815384615385	5.96426392819e-06	4.4029	2.6938	2.6938	11	0
0.0120243	6.97829799538e-09	0.936170212766	0.499788002226	0.4776	0.0874	0.0874	10	0
0.165516	9.05387431329e-07	0.88	0.546616461759	1.7177	1.8847	1.8847	10	0
0.24375	0.00761977451762	0.913043478261	0.999362933982	0.5284	19.8173	19.8173	9	0
0.362738	4.52707265442e-07	0.877551020408	0.000929153745902	3.2575	0.6664	0.6664	10	0
0.541395	1.04549326418e-08	0.938775510204	0.98533522501	1.1583	4.0943	4.0943	10	0
0.684416	1.05891917602e-08	0.803921568627	0.4999451814	0.3212	0.1886	0.1886	9	0
0.471136	0.999999547374	0.852941176471	0.497549404479	0.9495	0.3827	0.3827	11	0
0.474636	4.52707062205e-07	0.829787234043	0.499999711498	0.0203	0.018	0.018	9	0
0.441703	0.00761977122581	0.910714285714	0.218453422789	2.2304	2.3026	2.3026	10	0
0.389512	0.00762021703342	0.918032786885	3.7562638391e-09	5.8795	3.0721	3.0721	11	0
0.317359	0.999999999973	0.934426229508	0.924386819036	1.4993	9.4076	1.3933	11	0
0.601424	1.74590941469e-08	0.945454545455	0.517352146176	1.4259	1.5453	1.5453	11	0
0.0420915	0.000117904949786	0.882352941176	0.607543956527	1.9126	5.7176	5.7176	10	0
0.947004	0.00761977467574	0.91935483871	0.375193525532	2.102	41.5714	3.5528	11	0
0.116898	5.94051282698e-05	0.833333333333	0.999935385041	0.0706	20.3412	0.2678	9	0
0.318705	9.08835325471e-07	0.875	0.500353799271	0.5732	0.7006	0.7006	9	0
0.240371	0.996175545437	0.88679245283	0.500938980942	0.0891	0.7523	0.7523	9	0
0.808978	0.500000000876	0.852459016393	0.631364398321	1.5634	1.9231	1.9231	11	0
0.214212	4.5965969185e-07	0.849056603774	0.50000328252	0.194	0.2047	0.2047	10	0
0.693477	5.94086046934e-05	0.862068965517	0.928674200059	1.4867	5.5534	5.5534	11	0
0.600271	0.992380228932	0.86	0.500037117371	0.0164	0.2002	0.2002	9	0
0.849864	0.992380228932	0.881355932203	0.501250389349	0.2031	0.8121	0.8121	11	0
0.415649	5.89560035628e-05	0.833333333333	0.98879358919	1.104	5.7035	3.8366	9	0
0.665828	5.35845420998e-11	0.946428571429	0.340858874241	1.9339	1.6851	1.6851	11	0
0.115992	4.73615249784e-07	0.851851851852	0.723965649753	0.139	1.9583	0.774	9	0
0.357023	0.00762024096879	0.866666666667	0.486616611573	1.3764	1.1799	1.1799	10	0
0.237997	1.34071584226e-10	0.870967741935	4.47430453955e-10	6.3055	7.7864	4.9227	11	0
0.112745	4.52680780659e-07	0.851063829787	0.500090151101	0.4869	0.5468	0.5468	10	0
0.313281	2.12835453862e-13	0.955555555556	0.500426346955	0.3771	0.647	0.647	9	0
0.00273459	2.6896340716e-11	0.941176470588	0.500061456053	0.1806	0.3288	0.3288	10	0
0.680912	3.52918523394e-09	0.869565217391	0.500005449551	0.0352	0.0719	0.0719	9	0
0.426982	3.61007277074e-09	0.938775510204	0.499992115017	0.1948	0.1667	0.1667	9	0
0.953536	0.99999988683	0.95	0.0025336612182	3.1939	2.8815	2.8815	11	0
0.86693	4.52707479971e-07	0.929824561404	0.50239303239	0.8494	1.0353	1.0353	10	0
0.855775	0.0076778492501	0.964912280702	0.500043083608	0.184	0.2967	0.2967	11	0
0.331896	0.999999849107	0.854838709677	4.23982127369e-12	7.2373	7.6353	7.6353	10	0
0.100595	5.89525016805e-05	0.840909090909	0.500036178302	0.0568	0.2145	0.2145	9	0
0.382341	7.00539909846e-09	0.931818181818	0.116809140605	2.4046	6.4616	6.4616	9	0
0.888628	0.999999849107	0.861538461538	3.18599879656e-09	5.9129	8.0384	8.0384	11	0
0.342157	5.8952474789e-05	0.88	0.504617323545	0.7585	1.1051	1.1051	10	0
0.0699766	0.00761977114736	0.854166666667	0.502130088957	0.439	0.9276	0.9276	10	0
0.145896	0.992437857521	0.875	0.499965721938	0.4071	0.3632	0.3632	10	0
0.762717	3.19638806221e-15	0.906976744186	0.500202552877	0.3095	0.5225	0.5225	9	0
0.707885	2.04968317584e-13	0.904761904762	0.999683857088	0.3882	15.4034	15.4034	9	0
0.401658	2.71612719266e-06	0.928571428571	3.07517400886e-16	9.1436	10.1358	10.1358	11	0
0.911892	0.500000000054	0.910714285714	0.446187749208	1.9686	2.1283	2.1283	11	0
0.339362	0.999999996577	0.905660377358	0.487127844889	2.0103	57.9167	3.0709	9	0
0.388231	0.992381120418	0.896551724138	0.499691146827	0.7445	0.6648	0.6648	10	0
0.915215	6.97829958107e-09	0.942307692308	0.493653192841	1.4816	1.454	1.454	11	0
0.664414	4.66609869945e-07	0.906976744186	0.0124070727193	2.8754	4.3545	4.3545	9	0
0.990551	2.6902646698e-11	0.962962962963	0.0336087783008	2.6707	2.9154	2.9154	11	0
0.0980489	2.09086228113e-08	0.932203389831	0.998830489735	0.65	14.3571	14.3571	10	0
0.233631	1.04541034488e-08	0.906976744186	0.50003985278	0.1324	0.2614	0.2614	9	0
0.225959	0.500000001765	0.916666666667	0.61801140264	1.0249	1.7754	1.7754	10	0
0.302133	2.04931604326e-13	0.928571428571	0.500468768895	0.5179	0.7055	0.7055	9	0
0.580657	8.19702699302e-13	0.894736842105	0.997346061681	0.8141	4.5904	0.5272	10	0
0.563559	0.99999954732	0.929824561404	0.0342572259568	2.6678	9.1634	9.1634	10	0
0.909504	1.36151486411e-06	0.948275862069	0.384496127619	2.0074	2.0539	2.0539	11	0
0.532431	4.70086276116e-07	0.938775510204	0.503959398838	1.1403	1.2375	1.2375	9	0
0.422626	3.47683344092e-09	0.933333333333	0.49999903819	0.0332	0.0259	0.0259	9	0
0.634193	1.36154174762e-06	0.923076923077	0.997959463715	0.7615	7.9347	0.3777	11	0
0.102779	2.0966424506e-13	0.883720930233	0.788349396198	1.2004	2.0858	2.0858	9	0
0.0374969	0.999941047525	0.94	0.496741267194	1.1035	0.9295	0.9295	10	0
0.0451574	0.992380232329	0.949152542373	0.496515345073	1.1004	23.9259	0.9007	10	0
0.222793	2.70996143135e-11	0.844444444444	0.49749109096	1.0085	0.7552	0.7552	9	0
0.348694	6.22698371415e-13	0.9	0.962917098255	1.3214	2.9306	2.9306	10	0
0.880798	8.00677769516e-11	0.909090909091	0.00435962534125	3.0862	15.0987	4.1114	11	0
0.798309	0.50000000609	0.955223880597	2.67163675625e-14	8.2507	7.7006	7.7006	11	0
0.38567	0.992438289843	0.904761904762	0.512448001924	0.1112	1.2671	1.2671	9	0
0.983909	0.99999954732	0.821428571429	0.00538773208496	3.0365	2.5179	2.5179	11	0
0.0285609	3.14742394806e-15	0.916666666667	0.100380854974	2.4386	23.537	23.537	10	0
0.517308	0.500000000007	0.929824561404	0.999400311299	0.5163	11.6539	0.6876	10	0
0.964657	0.500000000883	0.903225806452	0.632014437515	1.2605	1.8261	1.8261	11	0
0.288154	0.999970524638	0.928571428571	0.543079091953	0.5911	1.5301	1.5301	9	0
0.585605	0.00762067324096	0.788461538462	0.250911176685	2.004	1.1459	1.1459	9	0
0.103723	0.00767873065017	0.810344827586	0.499998345328	0.0263	0.0131	0.0131	10	0
0.944419	0.500000000889	0.931818181818	6.51464545843e-30	15.4407	11.2801	11.2801	11	0
0.453355	0.500014740351	0.872340425532	0.500051261167	0.3409	0.4098	0.4098	10	0
0.163906	1.73796458034e-08	0.93023255814	0.499559006861	0.7095	0.5453	0.5453	9	0
0.986095	1.73796458036e-08	0.943396226415	5.72669103327e-31	15.927	17.9007	17.9007	11	0
0.286311	5.98578371744e-05	0.825396825397	0.0714466164749	2.4385	1.9378	1.9378	10	0
0.051324	2.68931211852e-11	0.938775510204	0.636294052512	1.8798	2.6973	2.6973	10	0
0.0927301	2.12883870785e-13	0.959183673469	0.61717503373	1.2546	1.795	1.795	10	0
0.957348	0.500014852665	0.882352941176	0.612061849191	1.3786	1.81	1.81	11	0
0.117095	4.56236039262e-07	0.854166666667	0.128812428722	2.3823	63.3333	3.7439	9	0
0.974358	0.999941047525	0.830508474576	6.02552441753e-06	4.4039	5.4444	5.4444	11	0
0.360715	5.94051545434e-05	0.928571428571	0.500064853018	0.3319	0.4188	0.4188	9	1
0.430157	0.50001473856	0.888888888889	0.995434250146	0.5353	2.9687	1.5656	9	0
0.315402	6.95160979436e-09	0.926829268293	0.499956312134	0.2516	0.0932	0.0932	9	0
0.0270868	3.47600900605e-09	0.808510638298	0.523956990384	0.9284	1.4228	1.4228	10	0
0.169181	2.08139142394e-13	0.936170212766	0.499923495904	0.5373	0.4852	0.4852	9	0
0.842023	0.500029476244	0.923076923077	5.14415416823e-16	9.0407	4.7511	67.8571	11	0
0.575157	0.000117898027124	0.890909090909	0.498812647075	0.8712	0.6476	0.6476	9	0
0.848768	0.99999977366	0.765957446809	0.994690022552	0.9532	4.2616	2.0227	9	0
0.726982	0.992381127419	0.84375	0.498415193039	0.8631	0.3137	0.3137	11	0
0.430794	5.89559503945e-05	0.892857142857	0.00244879798884	3.2012	2.9803	2.9803	11	0
0.649974	2.66929705587e-11	0.933333333333	0.500377667585	0.4874	0.6673	0.6673	9	0
0.273513	2.66929829204e-11	0.938775510204	0.500054719957	0.2559	0.3586	0.3586	10	0
0.816163	4.52760027064e-07	0.909090909091	0.500000653525	0.0987	0.1022	0.1022	10	0
0.196074	3.21971848947e-15	0.931818181818	0.99961399016	0.3888	3.7778	3.7778	9	0
0.01919	0.5	0.877551020408	0.345334077552	2.1059	2.3689	2.3689	10	0
0.18181	9.05360741614e-07	0.863636363636	0.540356786819	1.2177	1.5657	1.5657	9	0
0.139634	3.4760089817e-09	0.790697674419	0.644319779262	1.0603	1.8309	1.8309	9	0
0.160614	2.11250042203e-13	0.923076923077	4.82577016793e-05	3.9862	2.827	2.827	10	0
0.159789	0.999941047525	0.821428571429	0.503253121612	0.7414	1.045	1.045	10	0
0.780332	0.000176847078216	0.830508474576	0.251717251698	2.185	2.2451	2.2451	11	0
0.00852856	8.04823108927e-11	0.918367346939	0.988980410811	1.1006	14.6463	14.6463	10	0
0.937324	0.500000115797	0.775862068966	3.73416499551e-05	4.039	3.445	3.445	11	0
0.588213	0.000176850499852	0.942307692308	1.26581023338e-26	13.9263	13.8421	13.8421	10	0
0.758344	4.56182859852e-07	0.901960784314	0.000367103322762	3.5819	5.243	38.0	11	0
0.956774	0.500000000902	0.857142857143	0.0905420392847	2.4614	3.9352	2.9616	10	0
0.0518332	0.0510064590295	0.901960784314	0.500001919116	0.0369	0.0505	0.0505	10	0
0.772177	0.0510064653392	0.91935483871	0.515907139643	1.5024	1.5968	1.5968	11	0
0.505617	8.19702513053e-13	0.884615384615	0.500034302446	0.3015	0.3593	3.7168	9	0
0.650922	4.52787943291e-07	0.904761904762	0.000564313373926	3.3928	1.7165	1.7165	11	0
0.022912	4.56183736258e-07	0.877551020408	0.278811186356	2.0993	1.979	1.979	10	0
0.255273	2.71043220611e-11	0.911111111111	0.504746906015	1.5147	1.5576	1.5576	9	0
0.410548	2.73092534784e-11	0.92	0.499978339289	0.2973	0.2487	0.2487	10	0
0.164867	5.89559506042e-05	0.803571428571	0.498799604465	0.8228	0.42	0.42	10	0
0.994176	2.68979265038e-11	0.947368421053	0.000522687202064	3.5112	4.3223	4.3223	11	0
0.369698	8.32301378222e-13	0.934782608696	0.50000873517	0.1214	0.1595	0.1595	9	0
0.689508	0.000117898106336	0.88679245283	0.207359995836	2.0702	0.8875	7.5871	11	0
0.480955	2.7917790423e-11	0.884615384615	0.49968461048	0.5837	0.3056	0.2554	10	0
0.0174819	5.89560037614e-05	0.938775510204	0.499806390585	0.5712	0.4363	0.4363	10	0
0.0281852	0.000176867900017	0.88679245283	0.499798708037	0.6639	0.5866	0.5866	10	0
0.303124	4.52680782183e-07	0.909090909091	0.170937153035	2.3158	35.3846	35.3846	9	0
0.48368	0.999999998844	0.91935483871	0.00932673287893	2.9331	73.3333	21.9143	9	0
0.852052	1.0	0.84375	7.22891261729e-07	4.828	4.2563	4.2563	11	0
0.0998623	0.999999547347	0.838709677419	0.475633580989	1.5045	1.3124	1.3124	10	0
0.858218	0.000117905003155	0.905660377358	5.61971105117e-10	6.2589	2.9167	2.9167	11	0
0.987082	0.503810111894	0.904761904762	0.998672328408	0.6754	15.3767	25.5306	11	0
0.418013	0.00761978149491	0.928571428571	0.646113741298	1.8796	47.0	47.0	10	0
0.823466	0.00761978489227	0.934426229508	3.97760818637e-08	5.408	5.3727	5.3727	11	0
0.926824	5.35813225762e-11	0.944444444444	0.00827669826525	2.9572	5.5464	5.5464	11	0
0.183794	0.500014740331	0.82	0.503207596951	0.4262	1.0032	1.0032	9	0
0.143185	0.00762112233978	0.813559322034	0.499995710701	0.192	0.177	0.177	10	0
0.324153	1.03252531698e-12	0.914893617021	0.999935707051	0.0696	6.2932	0.0426	9	0
0.332087	0.999941047525	0.933333333333	0.59489338781	0.7928	1.7134	1.7134	9	0
0.172993	2.68931816876e-11	0.94	0.0393816877047	2.4968	1.2508	1.2508	10	0
0.249122	2.66992157571e-11	0.904761904762	0.999851533094	0.237	13.832	13.832	9	0
0.22659	0.999941047525	0.936170212766	0.500005980166	0.045	0.0832	0.0832	9	0
0.428974	0.999941047525	0.941176470588	0.500027032985	0.224	0.2897	0.2897	10	0
0.0924644	0.999941047526	0.945454545455	0.500360014596	0.5691	0.7001	0.7001	11	0
0.78914	2.43516199412e-17	0.90243902439	0.500002650834	0.1735	0.1831	0.1831	9	0
0.474866	5.89524745919e-05	0.883720930233	0.50002813861	0.1952	0.2719	2.5133	9	0
0.971322	1.36501837299e-06	0.931034482759	0.499870902651	0.3943	0.0801	0.0801	11	0
0.376615	2.06529380552e-13	0.925	0.51008289498	0.289	1.2253	1.2253	9	0
0.696517	4.52681398539e-07	0.924528301887	0.863656772767	1.6308	35.7692	22.6364	11	0
0.299818	1.62249960334e-15	0.909090909091	0.975743142093	1.2611	29.4	29.4	10	0
0.464497	5.42008255754e-11	0.918367346939	0.96100326943	1.3591	27.8	27.8	10	0
0.262408	1.35809265374e-06	0.895833333333	0.500186151162	0.4429	0.571	0.571	9	0
0.986421	2.68931211859e-11	0.944444444444	0.00174445429932	3.2681	2.7996	2.7996	11	0
0.946514	0.5	0.888888888889	0.523637128971	1.238	1.4841	1.4841	11	0
0.891088	2.7310827185e-11	0.927272727273	0.0268906180177	2.5804	1.3255	1.3255	11	0
0.723095	1.0	0.9	0.50002030331	0.2365	0.285	0.285	9	0
0.236749	1.0	0.907407407407	0.500023857427	0.3135	0.3532	0.3532	10	0
0.748516	1.0	0.915254237288	0.500011810629	0.2898	0.3129	0.3129	11	0
0.721569	0.999999999973	0.901639344262	0.00639004764932	2.9415	1.9424	1.9424	10	0
0.918063	1.0	0.907692307692	0.000701500172261	3.4465	2.5601	2.5601	11	0
0.106319	4.52707062145e-07	0.875	0.548811711013	0.5522	1.557	1.557	10	0
0.926531	4.52707062157e-07	0.888888888889	1.14064687638e-07	5.1973	13.0211	13.0211	11	0
0.0978374	0.992438303302	0.943396226415	0.499999559199	0.022	0.0185	0.0185	10	0
0.520334	0.999999999973	0.947368421053	0.500011987791	0.313	0.334	0.334	11	0
0.847017	0.999941068371	0.907407407407	0.500014322168	0.3437	0.3652	0.3652	9	0
0.961676	0.999941071843	0.915254237288	0.0701768654118	2.4259	1.85	1.85	10	0
0.0904489	4.52680586778e-07	0.942307692308	0.500004798633	0.0601	0.0892	0.0892	10	0
0.461347	4.52680983968e-07	0.829787234043	0.505284885851	0.1475	1.094	1.094	9	0
0.0524139	1.0	0.896551724138	0.230055119199	2.2416	7.003	7.003	10	0
0.939292	2.68947551166e-11	0.945454545455	8.28835012231e-10	6.1822	7.7563	7.7563	11	0
0.848006	4.52733959937e-07	0.863636363636	1.95556804106e-08	5.55	5.4634	8.5305	10	0
0.699519	3.5827759349e-09	0.905660377358	0.000966308601177	3.3882	3.804	12.8765	11	0
0.831355	0.992380228906	0.875	0.600008374025	1.9189	76.0	9.1739	11	0
0.374451	3.50250502171e-09	0.782608695652	0.50000943159	0.0209	0.0845	0.0845	9	0
0.85618	0.0151243120345	0.824561403509	0.0933671583355	2.4533	2.8804	2.8804	11	0
0.268502	8.54134840863e-17	0.911111111111	0.999904996327	0.1477	8.9904	8.9904	9	0
0.578642	3.5562832134e-09	0.869565217391	0.551732669322	0.29	1.5686	1.5686	9	0
0.786292	0.00761977462297	0.890909090909	3.67699219949e-07	4.9632	4.944	4.944	11	0
0.0307633	8.08859156933e-11	0.955555555556	0.499980932232	0.1645	0.0724	0.0724	9	0
0.507991	4.6316074474e-07	0.894736842105	0.999804849061	0.2773	4.1032	6.1443	11	0
0.294284	9.29797669707e-07	0.809523809524	5.01736764546e-06	4.4162	2.2428	2.2428	11	0
0.766251	2.06529660275e-13	0.878048780488	0.500053960501	0.2484	0.353	0.353	9	0
0.795226	0.000118350572223	0.911111111111	0.999636002684	0.4164	22.7121	22.7121	10	0
0.665722	4.52761056573e-07	0.892857142857	0.0126276544806	2.8287	2.0953	2.0953	11	0
0.716854	4.13046946002e-13	0.9	0.76857158201	0.1689	2.0299	0.1558	9	0
0.0344209	8.06147128666e-15	0.938775510204	0.503878868716	1.4648	1.5036	1.5036	10	0
0.539406	5.89525018855e-05	0.854166666667	0.500409555829	0.1913	0.6057	0.6057	10	0
0.281683	2.08103369728e-13	0.916666666667	0.450997686815	1.5637	0.8865	0.8865	9	0
0.828504	6.95304414733e-09	0.913793103448	0.023846090141	2.7424	25.7179	4.3094	11	0
0.0961184	3.47581045469e-09	0.928571428571	0.977892871227	1.2421	27.0	27.0	10	0
0.0828994	3.52980155337e-09	0.927272727273	0.152450556397	2.1776	1.3931	1.3931	9	0
0.953259	0.99999954732	0.821428571429	0.00201539944268	3.2387	2.7528	2.7528	11	0
0.165976	0.500000000054	0.893617021277	0.51447896507	0.8161	1.3163	1.3163	9	0
0.088491	2.68963525153e-11	0.9375	0.500163207132	0.3821	0.5272	0.5272	10	0
0.925162	0.00762066966081	0.94	0.499892707927	0.8106	0.7939	0.7939	10	0
0.568376	0.00779437236102	0.791666666667	0.499983968019	0.154	0.0748	5.3589	9	0
0.613547	0.0078524094491	0.827586206897	0.432035700678	1.6387	0.9772	0.9772	11	0
0.651133	0.00761977109479	0.931818181818	0.50016107594	0.3128	0.495	0.495	9	0
0.926923	0.992380228985	0.898305084746	9.64770668668e-06	4.3062	2.6619	2.6619	11	0
0.685584	0.00773723023392	0.927272727273	0.500179972671	0.471	0.5834	0.5834	9	0
0.590398	8.17166086997e-11	0.936170212766	0.49999950973	0.0169	0.0129	0.0129	9	0
0.843057	5.89560316932e-05	0.947368421053	0.500103827814	0.7448	0.7662	0.7662	11	0
0.936919	0.00762066636939	0.862068965517	0.499995174054	0.2634	0.2517	0.4805	11	0
0.338689	0.0225162037744	0.916666666667	0.999134159069	0.2397	3.3096	0.2654	9	0
0.458033	5.94052085566e-05	0.958333333333	0.499993216066	0.2688	0.2526	0.2526	9	0
0.513651	1.0428649704e-08	0.788461538462	0.862093843817	0.2187	2.1933	0.3981	9	1
0.506258	1.04557493654e-08	0.75	0.499611830632	0.8945	0.8515	0.8515	10	0
0.429452	4.63349204551e-07	0.766666666667	0.499991762799	0.1118	0.0653	0.0653	11	0
0.363496	0.0076197782035	0.869565217391	0.499995554963	0.062	0.031	0.031	9	0
0.0745671	0.00761978160025	0.88	0.499975020348	0.1934	0.085	0.085	10	0
0.922542	1.40643950777e-08	0.875	0.500105254452	0.1353	0.3776	38.0	10	0
0.68458	0.500000226354	0.892857142857	0.301593453886	2.1345	2.2589	2.2589	11	0
0.496763	2.15982775064e-13	0.909090909091	0.984322896041	0.3809	2.6901	0.0761	9	0
0.320962	3.47602320474e-09	0.854166666667	0.500313952174	0.2887	0.579	0.579	10	0
0.48785	3.58338619072e-09	0.725490196078	0.499995290419	0.0416	0.0047	0.0047	9	0
0.45429	4.59712458179e-07	0.770491803279	0.497380467764	0.9549	0.1778	0.1778	11	0
0.443273	4.56209560846e-07	0.938775510204	0.500092368164	0.2285	0.395	0.395	10	0
0.196636	2.66913603238e-11	0.904761904762	0.500011417741	0.3618	0.3777	0.1386	9	0
0.804565	4.5618306644e-07	0.942307692308	0.000982846634684	3.3841	2.9873	2.9873	11	0
0.965249	0.999941047525	0.949152542373	0.826640152664	1.6876	7.1409	7.1409	11	0
0.0923164	0.007619771095	0.916666666667	0.310219590537	1.9057	1.0265	1.0265	9	0
0.0432455	2.68947063236e-11	0.840909090909	0.484037360278	1.4899	1.3825	1.3825	10	0
0.0888198	0.0076197710952	0.923076923077	0.0017506267399	3.2686	3.0207	3.0207	10	0
0.124975	4.52679959396e-07	0.853658536585	0.501264369964	0.4651	0.8384	0.8384	9	0
0.0366462	4.52706647573e-07	0.866666666667	0.511084550171	0.6229	1.2521	1.2521	10	0
0.952525	3.52918516044e-09	0.941176470588	0.860804939683	1.6356	4.5948	4.5948	11	0
0.358061	5.89559766633e-05	0.931818181818	0.500010900721	0.155	0.195	0.195	9	0
0.93551	4.56236450759e-07	0.877192982456	0.025345051636	2.7299	16.4652	11.5326	11	0
0.104014	3.47580878239e-09	0.936170212766	0.905958343929	0.5259	2.294	2.294	10	0
0.980418	5.89559766649e-05	0.942307692308	0.502605031414	0.9846	1.1089	1.1089	11	0
0.185773	0.00762021692848	0.875	0.499729296198	0.6507	0.5271	0.5271	10	0
0.187565	0.996175547162	0.980392156863	0.500000153771	0.0091	0.0104	0.0104	9	0
0.367673	0.996175658602	0.981818181818	0.500005045743	0.1596	0.1787	0.1787	10	0
0.169569	0.996190114453	0.923076923077	0.499981658545	0.2896	0.2475	0.2475	10	0
0.403912	0.996190114453	0.929824561404	1.04352688235e-13	7.9782	8.2356	8.2356	11	0
0.758092	0.00773855707254	0.811320754717	0.00131351108408	3.192	1.2305	1.2305	9	0
0.190377	8.06904491908e-11	0.88679245283	0.500027822775	0.3271	0.37	0.37	10	0
0.878115	4.59632382452e-07	0.865384615385	0.499807142418	0.7067	0.6498	0.6498	11	0
0.136156	2.75157590533e-11	0.911111111111	0.99982118858	0.2742	7.9956	7.9956	9	0
0.66516	5.89594530868e-05	0.921568627451	7.27179587249e-06	4.3663	70.8333	70.8333	11	0
0.0225364	4.56236245815e-07	0.867924528302	9.11876404182e-05	3.8605	80.0	33.1333	10	0
0.0846802	2.68963287297e-11	0.918367346939	0.838552881954	1.6705	20.9529	20.9529	10	0
0.912705	0.999941047525	0.83606557377	0.000887212806944	3.4053	3.8967	3.8967	11	0
0.0686483	0.000177292648942	0.795918367347	0.502444170662	0.3666	0.9482	0.9482	9	0
